Length_m,Comp_name,Shape_Length
167.922821325,26,167.9227946342137
0.0625019032741,26,0.0625
162.991625007,26,162.9916099649091
36.9575425377,WS5,5.618866729675569
36.9575425377,26,31.33868084647858
180.718791169,WS5,2.7994268737623287
180.718791169,26,154.22412663479204
180.718791169,25,23.695268519069504
16.4189549908,WS5,16.41889525180332
398.761071617,13,398.7610014132928
96.1032038193,61,96.10314208056596
70.3478965312,27,65.89183259927802
70.3478965312,26,4.4560603186398104
77.0615040666,27,64.41102896966784
77.0615040666,26,12.65041052097046
109.790905886,13,109.79086957457426
104.319208658,13,93.16833111930669
104.319208658,31,11.150882587113877
332.42768889,26,332.4276149136732
303.612109327,26,303.61210243073344
47.4979549697,61,47.49798223807177
688.279952088,61,672.683695925954
186.87810543,WS5,186.8781287070506
101.117727815,WS5,44.75085603139381
101.117727815,26,56.36682703871781
277.996525435,WS5,2.5724543808909184
277.996525435,61,260.8785911683073
215.313102766,27,215.31313765835634
161.255500401,WS5,161.25552676914455
181.264387222,26,181.26447165827358
47.1348527002,27,47.13488768252029
39.1577174243,27,33.626834242921014
39.1577174243,26,5.5308585408812
153.262424218,26,153.2624859159422
24.2958446887,26,24.29580077658698
98.357128223,26,98.35706084523956
37.3085704891,WS5,37.30847637799034
