CN,STATECD,COUNTYCD,PLOT,MEASYEAR,INVYR,CONDID,EVALID,PLT_CN,CND_CN,STRATUM_CN,PHASE,CONDPROP_CWD,CONDPROP_FWD_SM,CONDPROP_FWD_MD,CONDPROP_FWD_LG,CONDPROP_DUFF,CWD_TL_COND,CWD_TL_UNADJ,CWD_TL_ADJ,CWD_LPA_COND,CWD_LPA_UNADJ,CWD_LPA_ADJ,CWD_VOLCF_COND,CWD_VOLCF_UNADJ,CWD_VOLCF_ADJ,CWD_DRYBIO_COND,CWD_DRYBIO_UNADJ,CWD_DRYBIO_ADJ,CWD_CARBON_COND,CWD_CARBON_UNADJ,CWD_CARBON_ADJ,FWD_SM_TL_COND,FWD_SM_TL_UNADJ,FWD_SM_TL_ADJ,FWD_SM_CNT_COND,FWD_SM_VOLCF_COND,FWD_SM_VOLCF_UNADJ,FWD_SM_VOLCF_ADJ,FWD_SM_DRYBIO_COND,FWD_SM_DRYBIO_UNADJ,FWD_SM_DRYBIO_ADJ,FWD_SM_CARBON_COND,FWD_SM_CARBON_UNADJ,FWD_SM_CARBON_ADJ,FWD_MD_TL_COND,FWD_MD_TL_UNADJ,FWD_MD_TL_ADJ,FWD_MD_CNT_COND,FWD_MD_VOLCF_COND,FWD_MD_VOLCF_UNADJ,FWD_MD_VOLCF_ADJ,FWD_MD_DRYBIO_COND,FWD_MD_DRYBIO_UNADJ,FWD_MD_DRYBIO_ADJ,FWD_MD_CARBON_COND,FWD_MD_CARBON_UNADJ,FWD_MD_CARBON_ADJ,FWD_LG_TL_COND,FWD_LG_TL_UNADJ,FWD_LG_TL_ADJ,FWD_LG_CNT_COND,FWD_LG_VOLCF_COND,FWD_LG_VOLCF_UNADJ,FWD_LG_VOLCF_ADJ,FWD_LG_DRYBIO_COND,FWD_LG_DRYBIO_UNADJ,FWD_LG_DRYBIO_ADJ,FWD_LG_CARBON_COND,FWD_LG_CARBON_UNADJ,FWD_LG_CARBON_ADJ,PILE_SAMPLE_AREA_COND,PILE_SAMPLE_AREA_UNADJ,PILE_SAMPLE_AREA_ADJ,PILE_VOLCF_COND,PILE_VOLCF_UNADJ,PILE_VOLCF_ADJ,PILE_DRYBIO_COND,PILE_DRYBIO_UNADJ,PILE_DRYBIO_ADJ,PILE_CARBON_COND,PILE_CARBON_UNADJ,PILE_CARBON_ADJ,FUEL_DEPTH,FUEL_BIOMASS,FUEL_CARBON,DUFF_DEPTH,DUFF_BIOMASS,DUFF_CARBON,LITTER_DEPTH,LITTER_BIOMASS,LITTER_CARBON,DUFF_TC_COND,DUFF_TC_UNADJ,DUFF_TC_ADJ,AVG_WOOD_DENSITY,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,UNITCD,RSCD,PILE_TL_COND,PILE_TL_UNADJ,PILE_TL_ADJ,CONDPROP_PILE
1977863848290487,54,27,1658.0,2013,2013,1,541807,29637189020004,273349651489998,680380036126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,185.5813829787,,,,1076.8213889875,1076.8213889875,1114.06490978302,17226.6337353311,17226.6337353311,17822.443308134872,8947.546183801298,8947.546183801298,9257.010804186126,24.0,24.0,23.1781914894,49.0,5.76711326453535,5.76711326453535,5.971592667718531,144.37300079255883,144.37300079255883,149.49190581205403,72.18650039627941,72.18650039627941,74.74595290602701,24.0,24.0,23.1781914894,11.0,40.0688893037576,40.0688893037576,41.48957625669634,1003.0782337468846,1003.0782337468846,1038.643486096602,501.5391168734423,501.5391168734423,519.321743048301,40.0,40.0,38.5904255319,8.0,208.160381579592,208.160381579592,215.76375871516635,5211.0540501394335,5211.0540501394335,5401.395790082501,2605.5270250697167,2605.5270250697167,2700.6978950412504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.025,1245.09,622.545,2.1125,40872.43875,20436.219375,8.0,8.0,7.712765957447,29.4515785241,2026-06-25 13:37:59,2026-06-25 13:37:59,7,5,2,24,192.0,192.0,185.5813829787,1.0
1977864471290487,54,27,1658.0,2013,2013,1,541907,29637189020004,273349651489998,773041681290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,183.7885714286,,,,1076.8213889875,1076.8213889875,1124.9323343587353,17226.6337353311,17226.6337353311,17996.29678534729,8947.546183801298,8947.546183801298,9347.310629472488,24.0,24.0,22.98,49.0,5.76711326453535,5.76711326453535,6.023094793248407,144.37300079255883,144.37300079255883,150.78120187212411,72.18650039627941,72.18650039627941,75.39060093606206,24.0,24.0,22.98,11.0,40.0688893037576,40.0688893037576,41.847403972592794,1003.0782337468846,1003.0782337468846,1047.6012885084956,501.5391168734423,501.5391168734423,523.8006442542478,40.0,40.0,38.2714285714,8.0,208.160381579592,208.160381579592,217.56217559643807,5211.0540501394335,5211.0540501394335,5446.417073680633,2605.5270250697167,2605.5270250697167,2723.2085368403164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.025,1245.09,622.545,2.1125,40872.43875,20436.219375,8.0,8.0,7.64,29.4515785241,2026-06-25 13:38:26,2026-06-25 13:38:27,7,5,2,24,192.0,192.0,183.7885714286,1.0
1977862282290487,54,29,2007.0,2013,2013,1,541507,29637132020004,273347471489998,389121672489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,187.2984,,,,153.55395258125,153.55395258125,157.40849305493268,3081.4743198947526,3081.4743198947526,3158.82607336631,1513.0038910683236,1513.0038910683236,1550.9836020228583,24.0,24.0,23.388,60.0,7.061771344329,7.061771344329,7.246558588331452,219.66150928567725,219.66150928567725,225.40945026749844,109.83075464283863,109.83075464283863,112.70472513374922,24.0,24.0,23.388,21.0,76.4951523071736,76.4951523071736,78.49682124902371,2379.4370830663183,2379.4370830663183,2441.7004443984797,1189.7185415331592,1189.7185415331592,1220.8502221992399,40.0,40.0,38.94,4.0,104.080190789796,104.080190789796,106.91339577791064,3237.4896723309566,3237.4896723309566,3325.6185642844957,1618.7448361654783,1618.7448361654783,1662.8092821422479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0375,1566.79875,783.399375,0.725,11763.9225,5881.96125,8.0,8.0,7.784,36.5949692282,2026-06-25 13:36:31,2026-06-25 13:36:31,7,5,4,24,192.0,192.0,187.2984,1.0
1977862731290487,54,29,2007.0,2013,2013,1,541607,29637132020004,273347471489998,469192969489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,187.323566879,,,,153.55395258125,153.55395258125,157.38734525937576,3081.4743198947526,3081.4743198947526,3158.401685795456,1513.0038910683236,1513.0038910683236,1550.775227725569,24.0,24.0,23.398089172,60.0,7.061771344329,7.061771344329,7.243433898307247,219.66150928567725,219.66150928567725,225.31225452250766,109.83075464283863,109.83075464283863,112.65612726125383,24.0,24.0,23.398089172,21.0,76.4951523071736,76.4951523071736,78.46297370176401,2379.4370830663183,2379.4370830663183,2440.6475919406253,1189.7185415331592,1189.7185415331592,1220.3237959703126,40.0,40.0,38.949044586,4.0,104.080190789796,104.080190789796,106.88856879148305,3237.4896723309566,3237.4896723309566,3324.8463029008026,1618.7448361654783,1618.7448361654783,1662.4231514504013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0375,1566.79875,783.399375,0.725,11763.9225,5881.96125,8.0,8.0,7.783439490446,36.5949692282,2026-06-25 13:36:55,2026-06-25 13:36:55,7,5,4,24,192.0,192.0,187.323566879,1.0
1977863259290487,54,29,2007.0,2013,2013,1,541707,29637132020004,273347471489998,536630772126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,186.3835164835,,,,153.55395258125,153.55395258125,158.181149555719,3081.4743198947526,3081.4743198947526,3174.3315105449005,1513.0038910683236,1513.0038910683236,1558.5967716775463,24.0,24.0,23.282967033,60.0,7.061771344329,7.061771344329,7.279248904313645,219.66150928567725,219.66150928567725,226.42630620881138,109.83075464283863,109.83075464283863,113.21315310440569,24.0,24.0,23.282967033,21.0,76.4951523071736,76.4951523071736,78.85093221893435,2379.4370830663183,2379.4370830663183,2452.715322438626,1189.7185415331592,1189.7185415331592,1226.357661219313,40.0,40.0,38.7637362637,4.0,104.080190789796,104.080190789796,107.39954485467256,3237.4896723309566,3237.4896723309566,3340.7405832132335,1618.7448361654783,1618.7448361654783,1670.3702916066168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0375,1566.79875,783.399375,0.725,11763.9225,5881.96125,8.0,8.0,7.747252747253,36.5949692282,2026-06-25 13:37:30,2026-06-25 13:37:30,7,5,4,24,192.0,192.0,186.3835164835,1.0
1977863858290487,54,29,2007.0,2013,2013,1,541807,29637132020004,273347471489998,680380036126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,185.5813829787,,,,153.55395258125,153.55395258125,158.86485175606242,3081.4743198947526,3081.4743198947526,3188.0518397021656,1513.0038910683236,1513.0038910683236,1565.3334532937633,24.0,24.0,23.1781914894,60.0,7.061771344329,7.061771344329,7.312154287002283,219.66150928567725,219.66150928567725,227.44985195570297,109.83075464283863,109.83075464283863,113.72492597785148,24.0,24.0,23.1781914894,21.0,76.4951523071736,76.4951523071736,79.207372853693,2379.4370830663183,2379.4370830663183,2463.802666390184,1189.7185415331592,1189.7185415331592,1231.901333195092,40.0,40.0,38.5904255319,4.0,104.080190789796,104.080190789796,107.88187935758317,3237.4896723309566,3237.4896723309566,3355.7439470611707,1618.7448361654783,1618.7448361654783,1677.8719735305854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0375,1566.79875,783.399375,0.725,11763.9225,5881.96125,8.0,8.0,7.712765957447,36.5949692282,2026-06-25 13:37:59,2026-06-25 13:37:59,7,5,4,24,192.0,192.0,185.5813829787,1.0
1977862294290487,54,33,1497.0,2013,2013,1,541507,29637515020004,273364162489998,389121672489998,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,187.2984,,,,458.718136825,344.03860261875,352.6747249458618,6190.87241440408,4643.15431080306,4759.707651929688,3039.7183554724033,2279.7887666043025,2337.016457097477,18.0,24.0,23.388,31.0,4.8647758149822,3.64858186123665,3.744055270637917,134.75490228806302,101.06617671604727,103.71080217141845,67.37745114403151,50.53308835802363,51.855401085709225,18.0,24.0,23.388,5.0,24.284175335610666,18.213131501708,18.689719345005646,672.6747128651352,504.5060346488514,517.7075778849168,336.3373564325676,252.2530173244257,258.8537889424584,30.0,40.0,38.94,3.0,104.080190789796,78.060143092347,80.18504683343298,2883.0343829632848,2162.275787222464,2221.1358882613904,1441.5171914816424,1081.137893611232,1110.5679441306952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,8356.26,4178.13,0.7333333333333333,11899.14,5949.57,6.0,8.0,7.784,32.5883833484,2026-06-25 13:36:31,2026-06-25 13:36:31,7,5,2,24,144.0,192.0,187.2984,0.75
1977862747290487,54,33,1497.0,2013,2013,1,541607,29637515020004,273364162489998,469192969489998,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,187.323566879,,,,458.718136825,344.03860261875,352.62734317606976,6190.87241440408,4643.15431080306,4759.0681862796455,3039.7183554724033,2279.7887666043025,2336.7024794633057,18.0,24.0,23.398089172,31.0,4.8647758149822,3.64858186123665,3.7424408474587443,134.75490228806302,101.06617671604727,103.66608244618651,67.37745114403151,50.53308835802363,51.833041223093254,18.0,24.0,23.398089172,5.0,24.284175335610666,18.213131501708,18.68166040518191,672.6747128651352,504.5060346488514,517.4843442376132,336.3373564325676,252.2530173244257,258.7421721188066,30.0,40.0,38.949044586,3.0,104.080190789796,78.060143092347,80.16642659361229,2883.0343829632848,2162.275787222464,2220.620105275073,1441.5171914816424,1081.137893611232,1110.3100526375365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,8356.26,4178.13,0.7333333333333333,11899.14,5949.57,6.0,8.0,7.783439490446,32.5883833484,2026-06-25 13:36:55,2026-06-25 13:36:55,7,5,2,24,144.0,192.0,187.323566879,0.75
1977863275290487,54,33,1497.0,2013,2013,1,541707,29637515020004,273364162489998,536630772126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,186.3835164835,,,,458.718136825,344.03860261875,354.4058667261046,6190.87241440408,4643.15431080306,4783.071188342063,3039.7183554724033,2279.7887666043025,2348.487953475953,18.0,24.0,23.282967033,31.0,4.8647758149822,3.64858186123665,3.760945267228717,134.75490228806302,101.06617671604727,104.17865720252378,67.37745114403151,50.53308835802363,52.08932860126189,18.0,24.0,23.282967033,5.0,24.284175335610666,18.213131501708,18.774031480698653,672.6747128651352,504.5060346488514,520.0430346539665,336.3373564325676,252.2530173244257,260.02151732698326,30.0,40.0,38.7637362637,3.0,104.080190789796,78.060143092347,80.54965864100441,2883.0343829632848,2162.275787222464,2231.235681216093,1441.5171914816424,1081.137893611232,1115.6178406080464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,8356.26,4178.13,0.7333333333333333,11899.14,5949.57,6.0,8.0,7.747252747253,32.5883833484,2026-06-25 13:37:30,2026-06-25 13:37:30,7,5,2,24,144.0,192.0,186.3835164835,0.75
1977863877290487,54,33,1497.0,2013,2013,1,541807,29637515020004,273364162489998,680380036126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,185.5813829787,,,,458.718136825,344.03860261875,355.93770583320315,6190.87241440408,4643.15431080306,4803.744930472864,3039.7183554724033,2279.7887666043025,2358.6387608621767,18.0,24.0,23.1781914894,31.0,4.8647758149822,3.64858186123665,3.7779463816178462,134.75490228806302,101.06617671604727,104.64959021062657,67.37745114403151,50.53308835802363,52.324795105313285,18.0,24.0,23.1781914894,5.0,24.284175335610666,18.213131501708,18.858898298498335,672.6747128651352,504.5060346488514,522.3938561871756,336.3373564325676,252.2530173244257,261.1969280935878,30.0,40.0,38.5904255319,3.0,104.080190789796,78.060143092347,80.91140951818738,2883.0343829632848,2162.275787222464,2241.2562260389973,1441.5171914816424,1081.137893611232,1120.6281130194986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,8356.26,4178.13,0.7333333333333333,11899.14,5949.57,6.0,8.0,7.712765957447,32.5883833484,2026-06-25 13:37:59,2026-06-25 13:37:59,7,5,2,24,144.0,192.0,185.5813829787,0.75
1977864500290487,54,33,1497.0,2013,2013,1,541907,29637515020004,273364162489998,773041681290487,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,183.7885714286,,,,458.718136825,344.03860261875,359.4097891362746,6190.87241440408,4643.15431080306,4850.6042608893085,3039.7183554724033,2279.7887666043025,2381.6466920966504,18.0,24.0,22.98,31.0,4.8647758149822,3.64858186123665,3.8105293589938904,134.75490228806302,101.06617671604727,105.55214278438358,67.37745114403151,50.53308835802363,52.77607139219179,18.0,24.0,22.98,5.0,24.284175335610666,18.213131501708,19.02154726026945,672.6747128651352,504.5060346488514,526.8992528969728,336.3373564325676,252.2530173244257,263.4496264484864,30.0,40.0,38.2714285714,3.0,104.080190789796,78.060143092347,81.58581584866428,2883.0343829632848,2162.275787222464,2259.937366264613,1441.5171914816424,1081.137893611232,1129.9686831323065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,8356.26,4178.13,0.7333333333333333,11899.14,5949.57,6.0,8.0,7.64,32.5883833484,2026-06-25 13:38:26,2026-06-25 13:38:27,7,5,2,24,144.0,192.0,183.7885714286,0.75
1977862295290487,54,33,1497.0,2013,2013,2,541507,29637515020004,273364163489998,389121672489998,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,187.2984,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,23.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,23.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,38.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.784,28.08,2026-06-25 13:36:31,2026-06-25 13:36:31,7,5,2,24,48.0,192.0,187.2984,0.25
1977862748290487,54,33,1497.0,2013,2013,2,541607,29637515020004,273364163489998,469192969489998,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,187.323566879,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,23.398089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,23.398089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,38.949044586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.783439490446,28.08,2026-06-25 13:36:55,2026-06-25 13:36:55,7,5,2,24,48.0,192.0,187.323566879,0.25
1977863276290487,54,33,1497.0,2013,2013,2,541707,29637515020004,273364163489998,536630772126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,186.3835164835,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,23.282967033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,23.282967033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,38.7637362637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.747252747253,28.08,2026-06-25 13:37:30,2026-06-25 13:37:30,7,5,2,24,48.0,192.0,186.3835164835,0.25
1977863878290487,54,33,1497.0,2013,2013,2,541807,29637515020004,273364163489998,680380036126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,185.5813829787,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,23.1781914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,23.1781914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,38.5904255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.712765957447,28.08,2026-06-25 13:37:59,2026-06-25 13:37:59,7,5,2,24,48.0,192.0,185.5813829787,0.25
1977864501290487,54,33,1497.0,2013,2013,2,541907,29637515020004,273364163489998,773041681290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,183.7885714286,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,38.2714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.64,28.08,2026-06-25 13:38:26,2026-06-25 13:38:27,7,5,2,24,48.0,192.0,183.7885714286,0.25
1977862304290487,54,37,222.0,2013,2013,1,541507,29637585020004,273367475489998,389121672489998,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,187.2984,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,38.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.784,28.08,2026-06-25 13:36:31,2026-06-25 13:36:31,7,5,2,24,144.0,192.0,187.2984,0.75
1977862759290487,54,37,222.0,2013,2013,1,541607,29637585020004,273367475489998,469192969489998,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,187.323566879,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.398089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.398089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,38.949044586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.783439490446,28.08,2026-06-25 13:36:55,2026-06-25 13:36:55,7,5,2,24,144.0,192.0,187.323566879,0.75
1977863293290487,54,37,222.0,2013,2013,1,541707,29637585020004,273367475489998,536630772126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,186.3835164835,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.282967033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.282967033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,38.7637362637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.747252747253,28.08,2026-06-25 13:37:30,2026-06-25 13:37:30,7,5,2,24,144.0,192.0,186.3835164835,0.75
1977863899290487,54,37,222.0,2013,2013,1,541807,29637585020004,273367475489998,680380036126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,185.5813829787,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.1781914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.1781914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,38.5904255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.712765957447,28.08,2026-06-25 13:37:59,2026-06-25 13:37:59,7,5,2,24,144.0,192.0,185.5813829787,0.75
1977864522290487,54,37,222.0,2013,2013,1,541907,29637585020004,273367475489998,773041680290487,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,189.5384615385,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.6923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.6923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,39.4871794872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.897435897436,28.08,2026-06-25 13:38:26,2026-06-25 13:38:27,7,5,2,24,144.0,192.0,189.5384615385,0.75
1977862305290487,54,37,222.0,2013,2013,2,541507,29637585020004,273367476489998,389121672489998,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,187.2984,,,,,,,,,,,,,6.0,24.0,23.388,,,,,,,,,,,6.0,24.0,23.388,,,,,,,,,,,10.0,40.0,38.94,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.784,28.08,2026-06-25 13:36:31,2026-06-25 13:36:31,7,5,2,24,48.0,192.0,187.2984,0.25
1977862760290487,54,37,222.0,2013,2013,2,541607,29637585020004,273367476489998,469192969489998,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,187.323566879,,,,,,,,,,,,,6.0,24.0,23.398089172,,,,,,,,,,,6.0,24.0,23.398089172,,,,,,,,,,,10.0,40.0,38.949044586,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.783439490446,28.08,2026-06-25 13:36:55,2026-06-25 13:36:55,7,5,2,24,48.0,192.0,187.323566879,0.25
1977863294290487,54,37,222.0,2013,2013,2,541707,29637585020004,273367476489998,536630772126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,186.3835164835,,,,,,,,,,,,,6.0,24.0,23.282967033,,,,,,,,,,,6.0,24.0,23.282967033,,,,,,,,,,,10.0,40.0,38.7637362637,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.747252747253,28.08,2026-06-25 13:37:30,2026-06-25 13:37:30,7,5,2,24,48.0,192.0,186.3835164835,0.25
1977863900290487,54,37,222.0,2013,2013,2,541807,29637585020004,273367476489998,680380036126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,185.5813829787,,,,,,,,,,,,,6.0,24.0,23.1781914894,,,,,,,,,,,6.0,24.0,23.1781914894,,,,,,,,,,,10.0,40.0,38.5904255319,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.712765957447,28.08,2026-06-25 13:37:59,2026-06-25 13:37:59,7,5,2,24,48.0,192.0,185.5813829787,0.25
1977864523290487,54,37,222.0,2013,2013,2,541907,29637585020004,273367476489998,773041680290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,189.5384615385,,,,,,,,,,,,,6.0,24.0,23.6923076923,,,,,,,,,,,6.0,24.0,23.6923076923,,,,,,,,,,,10.0,40.0,39.4871794872,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.897435897436,28.08,2026-06-25 13:38:26,2026-06-25 13:38:27,7,5,2,24,48.0,192.0,189.5384615385,0.25
